id,type of property,subtype of property,locality,province,postalCode,price,type of sale,number of bedrooms,living area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10672480,HOUSE,VILLA,Koksijde,West Flanders,8670,449000,residential_sale,2,38,installed,False,False,1,0,1,387,140,527,4,False,good
10678116,HOUSE,HOUSE,Saint-Ghislain,Hainaut,7333,175000,residential_sale,3,17,hyper_equipped,0,False,1,18,1,70,126,173,2,False,as_new
10675555,HOUSE,HOUSE,Tournai,Hainaut,7500,295000,residential_sale,5,35,installed,False,False,1,0,0,0,263,189,2,False,to_be_done_up
10677338,HOUSE,HOUSE,Lincent,Liège,4287,299000,residential_sale,3,28,0,0,1,0,0,1,600,163,729,4,0,0
10678436,HOUSE,COUNTRY_COTTAGE,Brakel,East Flanders,9660,345000,residential_sale,3,38,0,False,False,0,0,1,0,126,2380,4,False,to_renovate
10501627,HOUSE,HOUSE,Oedelem,West Flanders,8730,395000,residential_sale,3,0,0,False,False,1,16,0,0,195,1000,4,False,good
10675554,HOUSE,HOUSE,Rumes Taintignies,Hainaut,7618,399000,residential_sale,5,0,installed,0,False,1,0,1,625,250,1125,4,False,good
10676685,HOUSE,HOUSE,Brakel,East Flanders,9660,459000,residential_sale,3,53,0,False,False,0,0,0,0,221,611,3,False,just_renovated
10564839,HOUSE,HOUSE,Oostkamp,West Flanders,8020,585000,residential_sale,4,0,0,False,False,0,0,0,0,626,1166,4,False,good
10676897,HOUSE,VILLA,RAMILLIES-OFFUS,Walloon Brabant,1367,599000,residential_sale,4,40,hyper_equipped,0,1,0,0,1,0,217,2035,4,0,0
10261281,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,1995000,residential_sale,4,0,hyper_equipped,0,False,1,0,0,0,141,0,3,False,just_renovated
10439081,APARTMENT,APARTMENT,Knokke-Zoute,West Flanders,8300,2125000,residential_sale,3,0,hyper_equipped,False,False,1,0,1,0,117,0,4,False,as_new
10486411,APARTMENT,APARTMENT,Knokke,West Flanders,8300,2250000,residential_sale,2,0,hyper_equipped,1,False,1,0,0,0,84,0,2,0,as_new
10644460,APARTMENT,APARTMENT,Uccle,Brussels,1180,2350000,residential_sale,4,0,installed,0,1,1,0,0,0,320,0,4,0,to_be_done_up
9998137,APARTMENT,DUPLEX,het Zoute,West Flanders,8300,2350000,residential_sale,2,0,0,False,False,1,14,0,0,121,0,2,False,as_new
10629639,APARTMENT,APARTMENT,Aalst,East Flanders,9300,2400000,residential_sale,2,28,hyper_equipped,0,False,1,0,0,0,1000,0,2,0,good
10149011,APARTMENT,DUPLEX,Antwerp,Antwerp,2000,3450000,residential_sale,5,0,0,0,False,1,62,0,0,437,0,0,0,as_new
10467129,APARTMENT,APARTMENT,Knokke,West Flanders,8300,4295000,residential_sale,3,0,hyper_equipped,False,False,1,17,0,0,163,0,2,0,as_new
10666492,APARTMENT,APARTMENT,Wavre,Walloon Brabant,1300,200000,residential_sale,2,0,0,0,1,1,0,1,0,106,0,2,0,to_renovate
10667390,APARTMENT,GROUND_FLOOR,Koekelberg,Brussels,1081,245000,residential_sale,1,15,usa_installed,0,1,1,9,1,200,0,0,2,False,as_new
10666749,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,370000,residential_sale,2,0,0,0,False,1,0,0,0,155,0,2,0,0
10651640,APARTMENT,APARTMENT,Tienen,Flemish Brabant,3300,215000,residential_sale,1,27,0,0,False,1,10,0,0,77,0,0,0,good
10652461,APARTMENT,APARTMENT,Schaerbeek,Brussels,1030,229000,residential_sale,1,28,0,0,False,0,0,0,0,72,0,0,0,good
10653208,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,250200,residential_sale,1,0,installed,0,1,1,2,0,0,62,0,0,0,0
10653207,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,250200,residential_sale,1,0,installed,0,1,1,2,0,0,62,0,2,0,0
10652834,APARTMENT,DUPLEX,Schaerbeek,Brussels,1030,255000,residential_sale,2,37,0,0,False,1,8,1,47,121,0,0,0,to_restore
10653210,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,255650,residential_sale,1,0,installed,0,1,1,2,0,0,67,0,2,0,0
10651039,APARTMENT,APARTMENT,Jette,Brussels,1090,269000,residential_sale,3,33,installed,False,False,1,21,0,0,94,0,4,0,good
10652478,APARTMENT,APARTMENT,Evere,Brussels,1140,269000,residential_sale,2,20,0,0,False,0,0,0,0,83,0,0,0,good
10650868,APARTMENT,FLAT_STUDIO,Ternat,Flemish Brabant,1740,325000,residential_sale,1,0,hyper_equipped,False,False,1,0,0,0,74,0,3,0,as_new
10652132,APARTMENT,APARTMENT,Binche,Hainaut,7130,355000,residential_sale,5,0,not_installed,0,1,1,0,0,0,0,0,2,0,good
10652506,APARTMENT,APARTMENT,Evere,Brussels,1140,365000,residential_sale,2,46,0,0,False,1,4,0,0,120,0,0,0,just_renovated
10653209,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,399800,residential_sale,2,0,installed,0,1,1,11,0,0,119,0,2,0,0
10671658,APARTMENT,APARTMENT,Brugge,West Flanders,8000,398000,residential_sale,2,29,hyper_equipped,0,False,0,0,0,0,85,0,3,0,as_new
10671902,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,525000,residential_sale,2,0,0,0,False,1,5,0,0,77,0,2,False,to_renovate
10673080,APARTMENT,APARTMENT,Soignies,Hainaut,7060,130000,residential_sale,1,0,0,False,False,0,0,0,0,71,0,25,False,to_be_done_up
10673890,APARTMENT,APARTMENT,La Louvière,Hainaut,7100,130000,residential_sale,2,20,0,0,1,0,0,0,0,70,0,0,0,0
10565151,APARTMENT,APARTMENT,Kuurne,West Flanders,8520,185000,residential_sale,3,0,0,False,False,0,0,0,0,117,0,2,False,good
10659134,APARTMENT,APARTMENT,Kuurne,West Flanders,8520,189000,residential_sale,2,30,0,0,False,0,0,1,6,91,0,2,0,good
10679660,APARTMENT,LOFT,Gent,East Flanders,9000,695000,residential_sale,2,0,installed,0,1,0,0,0,0,190,0,2,0,good
10489283,HOUSE,MANSION,Couvin Culdes-Sarts,Namur,5660,750000,residential_sale,14,40,0,0,False,1,52,1,30749,649,31240,4,1,good
10649836,HOUSE,BUNGALOW,Esneux,Liège,4130,149000,residential_sale,3,0,not_installed,0,1,1,30,1,0,115,1011,0,0,to_renovate
10648420,HOUSE,HOUSE,Olen,Antwerp,2250,499000,residential_sale,3,52,installed,False,False,1,0,0,0,235,1722,0,False,good
10655122,HOUSE,HOUSE,Dendermonde,East Flanders,9200,180550,residential_sale,2,0,0,0,1,0,0,1,0,112,0,3,0,to_renovate
10654918,HOUSE,MANOR_HOUSE,Thuin,Hainaut,6530,199000,residential_sale,2,23,installed,0,1,1,13,1,0,163,1136,2,0,good
10654917,HOUSE,HOUSE,Thuin,Hainaut,6530,199000,residential_sale,2,23,installed,0,1,1,13,1,0,163,1136,2,0,good
10654254,HOUSE,HOUSE,Bonheiden,Antwerp,2820,382000,residential_sale,3,41,installed,False,False,1,0,0,0,220,545,3,False,good
10653959,HOUSE,HOUSE,Deurne,Antwerp,2100,475000,residential_sale,4,0,0,0,False,1,0,1,165,225,234,2,0,to_renovate
10655698,HOUSE,HOUSE,Lede,East Flanders,9340,489000,residential_sale,4,60,hyper_equipped,False,False,1,30,1,180,290,455,4,0,good
10655330,HOUSE,APARTMENT_BLOCK,Schaerbeek,Brussels,1030,525000,residential_sale,5,0,0,0,1,1,5,0,0,250,0,2,0,0
10653845,HOUSE,HOUSE,Anderlecht,Brussels,1070,535000,residential_sale,4,25,installed,1,False,1,25,1,150,250,268,2,False,good
10655391,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,550000,residential_sale,3,25,installed,False,False,1,20,0,0,110,235,3,False,good
10655412,HOUSE,HOUSE,Hoegaarden,Flemish Brabant,3321,598000,residential_sale,4,34,installed,False,False,1,95,1,250,325,805,3,False,as_new
10653820,HOUSE,HOUSE,Uccle,Brussels,1180,648000,residential_sale,2,22,usa_hyper_equipped,0,False,1,14,1,70,0,160,2,False,as_new
10654247,HOUSE,HOUSE,Ixelles,Brussels,1050,1960000,residential_sale,6,0,hyper_equipped,False,False,1,0,0,0,509,300,2,False,as_new
10657338,HOUSE,HOUSE,Courcelles Souvret,Hainaut,6182,175000,residential_sale,2,35,usa_semi_equipped,False,False,1,10,0,0,155,200,3,False,good
10657337,HOUSE,HOUSE,Courcelles Souvret,Hainaut,6182,225000,residential_sale,2,32,usa_installed,False,False,1,90,1,50,135,410,3,False,good
10657312,HOUSE,BUNGALOW,Seraing,Liège,4100,235000,residential_sale,3,22,installed,False,False,1,38,1,80,80,300,3,False,good
10657449,HOUSE,HOUSE,Pont-à-Celles,Hainaut,6230,355000,residential_sale,3,14,semi_equipped,0,False,1,16,1,647,0,890,4,False,to_be_done_up
10657295,HOUSE,BUNGALOW,Ninove,East Flanders,9402,385000,residential_sale,2,33,installed,False,False,1,0,0,0,176,828,4,0,to_renovate
10657331,HOUSE,HOUSE,Uccle,Brussels,1180,1400000,residential_sale,4,74,usa_hyper_equipped,False,False,1,30,1,300,375,516,2,False,good
10660150,HOUSE,APARTMENT_BLOCK,Grace-Hollogne,Liège,4460,229000,residential_sale,0,0,semi_equipped,0,False,0,0,0,0,87,288,2,False,as_new
10660149,HOUSE,MIXED_USE_BUILDING,Grace-Hollogne,Liège,4460,229000,residential_sale,0,0,semi_equipped,0,False,0,0,0,0,87,288,2,False,as_new
10662907,HOUSE,HOUSE,Retinne,Liège,4621,255099,residential_sale,3,46,0,0,1,1,11,1,0,153,414,3,0,0
10662908,HOUSE,HOUSE,Retinne,Liège,4621,273046,residential_sale,3,37,0,0,1,0,0,1,0,150,442,3,0,0
10659806,HOUSE,VILLA,Spiere-Helkijn,West Flanders,8587,295000,residential_sale,5,0,installed,0,False,0,0,1,941,187,941,0,False,to_renovate
10661219,HOUSE,COUNTRY_COTTAGE,Amay,Liège,4540,319000,residential_sale,3,15,usa_hyper_equipped,False,False,1,52,1,700,243,1080,4,False,good
10659899,HOUSE,HOUSE,Leuven,Flemish Brabant,3000,385000,residential_sale,3,0,installed,False,False,0,0,1,40,120,111,0,False,to_be_done_up
10662757,HOUSE,HOUSE,VARSENARE,West Flanders,8490,399000,residential_sale,4,0,0,0,1,0,0,0,0,215,0,4,0,to_renovate
10660560,HOUSE,HOUSE,Hamme,East Flanders,9220,475000,residential_sale,3,22,hyper_equipped,0,False,1,33,1,264,168,293,3,False,as_new
10618627,APARTMENT,APARTMENT,Aartrijke,West Flanders,8211,275000,residential_sale,2,44,installed,False,False,1,44,0,0,100,0,2,False,0
10665805,APARTMENT,APARTMENT,Merelbeke,East Flanders,9820,295000,residential_sale,2,36,0,False,False,1,0,1,0,100,0,3,False,as_new
10649664,APARTMENT,FLAT_STUDIO,Andenne,Namur,5300,99000,residential_sale,1,0,0,False,False,0,0,0,0,48,0,3,False,good
10671069,APARTMENT,APARTMENT,Harelbeke,West Flanders,8530,125000,residential_sale,1,26,0,0,False,0,0,1,2,56,0,1,0,good
10670032,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,170000,residential_sale,1,28,0,1,False,0,0,0,0,48,0,2,False,good
10669895,APARTMENT,APARTMENT,Anderlecht,Brussels,1070,275000,residential_sale,2,33,usa_hyper_equipped,False,False,1,6,0,0,95,0,2,False,as_new
10670733,APARTMENT,APARTMENT,Antwerpen,Antwerp,2000,295000,residential_sale,1,45,0,0,False,1,6,0,0,72,0,2,False,just_renovated
10669554,APARTMENT,APARTMENT,Gent,East Flanders,9000,340000,residential_sale,2,0,0,0,False,0,0,0,0,85,0,0,0,as_new
10668740,APARTMENT,PENTHOUSE,Evergem,East Flanders,9940,596315,residential_sale,3,0,0,False,False,1,84,0,0,158,0,0,False,0
10655941,APARTMENT,APARTMENT,Gent,East Flanders,9000,235000,residential_sale,2,0,0,0,False,1,0,0,0,89,0,0,False,0
10655942,APARTMENT,APARTMENT,Mariakerke,East Flanders,9030,235000,residential_sale,2,0,0,0,False,1,0,0,0,89,0,0,False,0
10654881,APARTMENT,APARTMENT,Knokke,West Flanders,8300,415000,residential_sale,2,0,0,False,False,0,0,1,0,72,0,2,False,good
10654871,APARTMENT,APARTMENT,Knokke,West Flanders,8300,485000,residential_sale,2,0,0,False,False,0,0,1,0,77,0,2,False,good
10654865,APARTMENT,APARTMENT,Knokke,West Flanders,8300,525000,residential_sale,2,0,0,False,False,0,0,1,0,72,0,2,False,good
10654847,APARTMENT,APARTMENT,Knokke,West Flanders,8300,669000,residential_sale,3,0,0,False,False,0,0,1,0,94,0,2,False,good
10654836,APARTMENT,APARTMENT,Knokke,West Flanders,8300,735000,residential_sale,2,0,0,False,False,0,0,1,0,95,0,2,False,good
10654834,APARTMENT,APARTMENT,Knokke,West Flanders,8300,749000,residential_sale,2,0,0,False,False,0,0,1,0,88,0,2,False,good
10654832,APARTMENT,APARTMENT,Knokke,West Flanders,8300,795000,residential_sale,2,0,0,False,False,0,0,1,0,85,0,2,False,good
10654797,APARTMENT,APARTMENT,Knokke,West Flanders,8300,1830000,residential_sale,4,0,0,False,False,0,0,1,0,170,0,2,False,as_new
10508042,APARTMENT,DUPLEX,Sivry-Rance,Hainaut,6470,124000,residential_sale,1,0,semi_equipped,0,False,0,0,1,10000,0,0,1,False,good
10657450,APARTMENT,APARTMENT,Meulebeke,West Flanders,8760,155000,residential_sale,2,0,0,False,False,1,0,1,0,0,0,2,False,good
10657576,APARTMENT,APARTMENT,Forest,Brussels,1190,160000,residential_sale,1,0,semi_equipped,0,False,0,0,0,0,50,0,2,False,good
10677153,APARTMENT,APARTMENT,Blaton,Hainaut,7321,155000,residential_sale,2,0,0,0,1,1,0,0,0,78,0,4,0,0
10677152,APARTMENT,APARTMENT,Blaton,Hainaut,7321,165000,residential_sale,2,0,0,0,1,1,0,0,0,78,0,4,0,0
10677154,APARTMENT,APARTMENT,Blaton,Hainaut,7321,170000,residential_sale,2,0,0,0,1,1,0,0,0,82,0,4,0,0
10677150,APARTMENT,APARTMENT,Blaton,Hainaut,7321,185000,residential_sale,2,0,0,0,1,1,0,0,0,78,0,4,0,0
10675221,APARTMENT,APARTMENT,Nieuwpoort,West Flanders,8620,235000,residential_sale,2,0,0,False,False,1,0,0,0,62,0,0,False,as_new
10678203,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,595000,residential_sale,2,0,0,False,False,0,0,0,0,64,0,2,False,0
10662831,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,189000,residential_sale,2,24,installed,False,False,0,0,0,0,42,0,2,False,0
10661552,APARTMENT,DUPLEX,Knokke,West Flanders,8300,495000,residential_sale,2,0,hyper_equipped,False,False,1,10,0,0,85,0,2,0,as_new
10662393,HOUSE,HOUSE,THIAUMONT,Luxembourg,6717,899000,residential_sale,7,46,hyper_equipped,0,1,1,30,1,370,428,660,3,0,as_new
10663091,HOUSE,HOUSE,Knokke-Heist,West Flanders,8300,1250000,residential_sale,5,0,usa_installed,False,1,0,0,1,0,182,145,0,False,as_new
10666794,HOUSE,BUNGALOW,Aalst,East Flanders,9310,249000,residential_sale,2,32,installed,False,False,1,0,0,0,110,620,3,0,good
10666114,HOUSE,HOUSE,Gent,East Flanders,9000,255000,residential_sale,2,0,installed,False,False,0,0,1,0,94,47,1,False,as_new
10668392,HOUSE,APARTMENT_BLOCK,Andenne,Namur,5300,275000,residential_sale,5,0,semi_equipped,0,1,1,16,0,0,180,128,3,0,0
10667192,HOUSE,HOUSE,Ninove,East Flanders,9400,295000,residential_sale,2,37,hyper_equipped,False,False,1,0,0,0,231,189,2,False,0
10666600,HOUSE,HOUSE,Liedekerke,Flemish Brabant,1770,339000,residential_sale,4,32,installed,1,False,1,0,1,400,157,600,3,False,good
10666476,HOUSE,HOUSE,Grez-Doiceau,Walloon Brabant,1390,349000,residential_sale,4,15,installed,0,1,0,0,1,443,200,443,3,0,0
10666978,HOUSE,HOUSE,Izegem,West Flanders,8870,349000,residential_sale,3,0,0,0,False,0,0,0,0,189,374,3,0,to_be_done_up
10666833,HOUSE,HOUSE,Jette,Brussels,1090,435000,residential_sale,5,47,semi_equipped,False,False,1,28,0,0,180,100,2,0,good
10666064,HOUSE,HOUSE,Mariakerke,East Flanders,9030,479000,residential_sale,4,0,installed,False,False,0,0,0,0,203,487,3,False,good
10667359,HOUSE,VILLA,Bousval,Walloon Brabant,1470,925000,residential_sale,4,50,hyper_equipped,0,False,1,0,0,0,295,1350,4,0,as_new
10671822,HOUSE,HOUSE,Liege,Liège,4000,149000,residential_sale,2,27,semi_equipped,False,False,0,0,0,0,76,50,2,False,good
10528679,HOUSE,HOUSE,Zoutleeuw,Flemish Brabant,3440,220000,residential_sale,3,0,0,0,False,0,0,0,0,150,110,0,False,to_be_done_up
10671726,HOUSE,HOUSE,Diksmuide,West Flanders,8600,295000,residential_sale,4,29,installed,0,False,1,0,0,0,190,278,3,0,just_renovated
10526616,HOUSE,HOUSE,Haaltert,East Flanders,9450,299000,residential_sale,3,30,installed,0,False,1,50,1,750,216,922,3,0,good
10671356,HOUSE,HOUSE,Putte,Antwerp,2580,335000,residential_sale,4,0,installed,0,False,0,0,0,0,156,1189,0,False,to_be_done_up
10671343,HOUSE,HOUSE,Zulte,East Flanders,9870,489000,residential_sale,4,0,installed,0,False,0,0,1,0,206,797,0,False,as_new
10536978,HOUSE,HOUSE,Geraardsbergen,East Flanders,9500,715000,residential_sale,6,0,0,False,False,1,125,1,800,520,1292,4,0,as_new
10673078,HOUSE,MANSION,Piéton,Hainaut,7160,185000,residential_sale,4,36,installed,False,False,0,0,0,0,277,904,3,0,to_renovate
10673951,HOUSE,HOUSE,Hastière,Namur,5541,199000,residential_sale,2,33,0,0,1,1,35,1,339,130,339,2,0,good
10673580,HOUSE,HOUSE,Tournai Mourcourt,Hainaut,7543,349000,residential_sale,3,0,0,False,False,1,27,0,0,153,3880,4,0,as_new
10553448,HOUSE,HOUSE,Celles Velaines,Hainaut,7760,349000,residential_sale,3,0,0,False,False,1,27,0,0,153,3880,4,0,as_new
10674841,HOUSE,HOUSE,NETHEN,Walloon Brabant,1390,375000,residential_sale,4,0,0,0,1,0,0,1,0,140,960,4,0,0
10675025,HOUSE,HOUSE,Malle,Antwerp,2390,399000,residential_sale,3,0,0,False,False,1,0,0,0,263,495,3,False,to_be_done_up
10675037,HOUSE,HOUSE,Brakel,East Flanders,9660,460000,residential_sale,5,70,installed,0,False,1,0,1,0,255,1583,0,False,as_new
10673753,HOUSE,VILLA,De Pinte,East Flanders,9840,695000,residential_sale,3,0,0,0,False,0,0,0,0,235,854,4,0,good
10418657,HOUSE,HOUSE,Souvret,Hainaut,6182,65000,residential_sale,1,21,0,0,1,0,0,1,221,81,248,2,0,to_renovate
10529354,HOUSE,HOUSE,Wasseiges Ambresin,Liège,4219,99000,residential_sale,3,32,not_installed,False,False,1,27,1,403,149,547,2,False,to_renovate
10591027,HOUSE,HOUSE,Jemelle,Namur,5580,108000,residential_sale,2,0,semi_equipped,False,False,1,0,1,123,76,180,2,0,good
10639292,APARTMENT,APARTMENT,Seraing,Liège,4100,99000,residential_sale,1,0,semi_equipped,False,False,1,20,1,50,65,0,2,False,good
10501135,APARTMENT,GROUND_FLOOR,Verviers,Liège,4800,99000,residential_sale,1,0,installed,False,False,1,8,0,0,77,0,2,False,good
10523408,APARTMENT,APARTMENT,Charleroi,Hainaut,6060,105000,residential_sale,2,0,usa_installed,0,False,0,0,0,0,0,0,3,False,as_new
10451659,APARTMENT,FLAT_STUDIO,Westende,West Flanders,8434,115000,residential_sale,1,0,hyper_equipped,1,False,1,0,0,0,30,0,2,False,0
10484049,APARTMENT,APARTMENT,Andenne,Namur,5300,129000,residential_sale,1,0,installed,False,False,1,6,0,0,68,0,2,False,good
10568552,APARTMENT,APARTMENT,Roeselare,West Flanders,8800,139500,residential_sale,1,0,installed,False,False,0,0,0,0,62,0,0,0,good
10586766,APARTMENT,APARTMENT,Roeselare,West Flanders,8800,141000,residential_sale,1,0,installed,False,False,0,0,0,0,62,0,0,0,good
10606340,APARTMENT,APARTMENT,Roeselare,West Flanders,8800,145000,residential_sale,2,0,0,0,False,0,0,0,0,85,0,0,0,good
10614634,APARTMENT,APARTMENT,Blankenberge,West Flanders,8370,150000,residential_sale,2,24,0,False,False,0,0,1,20,72,0,2,False,good
10561973,APARTMENT,APARTMENT,Antwerpen,Antwerp,2060,154900,residential_sale,1,28,installed,1,False,0,0,0,0,58,0,2,False,good
10638228,APARTMENT,APARTMENT,Roeselare,West Flanders,8800,160000,residential_sale,2,0,0,False,False,0,0,0,0,75,0,2,False,0
10564065,APARTMENT,APARTMENT,Verviers,Liège,4800,164500,residential_sale,4,35,installed,False,False,0,0,0,0,155,0,3,False,good
10579494,APARTMENT,GROUND_FLOOR,Sint-Eloois-Vijve,West Flanders,8793,167000,residential_sale,1,24,0,False,False,1,18,1,0,51,0,0,False,good
10385432,APARTMENT,APARTMENT,Roeselare,West Flanders,8800,168000,residential_sale,2,0,0,0,False,0,0,0,0,76,0,0,0,good
10627131,APARTMENT,APARTMENT,Liège,Liège,4000,169000,residential_sale,2,0,0,False,False,0,0,0,0,97,0,2,False,good
10319515,APARTMENT,APARTMENT,Oostende,West Flanders,8400,175000,residential_sale,2,23,0,False,False,0,0,0,0,68,0,2,False,good
10644405,APARTMENT,APARTMENT,La Louvière Trivières,Hainaut,7100,179000,residential_sale,2,40,semi_equipped,0,False,0,0,0,0,102,0,0,0,0
10485229,APARTMENT,GROUND_FLOOR,Sint-Jans-Molenbeek,Brussels,1080,184000,residential_sale,1,34,semi_equipped,False,False,1,10,0,0,80,0,2,0,0
10151292,APARTMENT,APARTMENT,Nieuwpoort,West Flanders,8620,185000,residential_sale,2,0,0,0,False,0,0,1,0,43,0,2,1,as_new
10495172,APARTMENT,APARTMENT,Koekelare,West Flanders,8680,185000,residential_sale,2,0,0,0,False,0,0,0,0,0,0,0,0,good
10378174,APARTMENT,APARTMENT,Erpe-Mere,East Flanders,9420,185000,residential_sale,2,0,0,0,False,0,0,0,0,113,0,0,0,good
10640811,APARTMENT,APARTMENT,Drongen,East Flanders,9031,198000,residential_sale,2,0,installed,False,False,0,0,0,0,84,0,0,False,to_be_done_up
9823616,APARTMENT,APARTMENT,Niel,Antwerp,2845,199000,residential_sale,1,26,0,False,False,1,11,1,0,59,0,0,False,as_new
9531001,APARTMENT,APARTMENT,Bornem,Antwerp,2880,199000,residential_sale,1,0,0,0,False,1,0,0,0,62,0,0,False,0
10619493,APARTMENT,FLAT_STUDIO,Leuven,Flemish Brabant,3000,199000,residential_sale,0,30,semi_equipped,False,False,1,4,0,0,37,0,2,0,just_renovated
10308626,APARTMENT,APARTMENT,Nieuwpoort,West Flanders,8620,199000,residential_sale,1,0,0,0,False,0,0,1,0,50,0,0,False,just_renovated
10598496,APARTMENT,APARTMENT,Brugge,West Flanders,8200,200000,residential_sale,1,0,0,1,False,0,0,0,0,65,0,2,False,as_new
10562879,APARTMENT,APARTMENT,Liège,Liège,4000,209000,residential_sale,2,0,0,1,False,0,0,0,0,85,0,0,False,just_renovated
10602316,APARTMENT,DUPLEX,Zelzate,East Flanders,9060,214000,residential_sale,3,0,installed,0,False,1,42,1,0,120,0,0,False,as_new
10613772,APARTMENT,PENTHOUSE,Dottignies,Hainaut,7711,219000,residential_sale,3,35,installed,False,False,1,3,0,0,105,0,2,False,good
10581667,HOUSE,HOUSE,La Roche-en-Ardenne,Luxembourg,6980,139000,residential_sale,1,0,semi_equipped,0,1,1,10,0,0,80,0,0,0,good
10481653,HOUSE,HOUSE,Esneux,Liège,4130,139500,residential_sale,4,30,installed,False,False,1,0,0,0,275,438,3,False,good
10567894,HOUSE,HOUSE,Gouy-lez-Piéton,Hainaut,6181,144900,residential_sale,2,8,installed,False,False,0,0,1,188,90,242,2,False,to_be_done_up
10644551,HOUSE,MIXED_USE_BUILDING,Kortrijk,West Flanders,8500,145000,residential_sale,4,0,0,0,1,0,0,0,0,175,75,0,0,to_renovate
10644548,HOUSE,HOUSE,Kortrijk,West Flanders,8500,145000,residential_sale,4,0,0,0,1,0,0,0,0,175,75,0,0,to_renovate
10583954,HOUSE,HOUSE,Bievre,Namur,5555,148000,residential_sale,3,22,not_installed,False,False,0,0,1,110,118,299,2,False,to_renovate
10593633,HOUSE,HOUSE,Tienen,Flemish Brabant,3300,149000,residential_sale,2,29,not_installed,False,False,1,40,1,100,105,254,2,False,to_renovate
10583867,HOUSE,HOUSE,Andenne,Namur,5300,149000,residential_sale,1,26,installed,0,1,0,0,1,0,88,95,2,0,0
10461838,HOUSE,HOUSE,Lodelinsart,Hainaut,6042,150000,residential_sale,2,23,installed,False,False,1,27,1,100,111,184,3,False,good
10622824,HOUSE,HOUSE,Zottegem,East Flanders,9620,154000,residential_sale,3,14,semi_equipped,False,False,0,0,1,0,110,93,0,False,to_be_done_up
10555354,HOUSE,HOUSE,Leisele,West Flanders,8691,164000,residential_sale,2,37,semi_equipped,False,False,1,0,1,1100,215,1337,4,False,to_renovate
10603475,HOUSE,HOUSE,Diksmuide,West Flanders,8600,165000,residential_sale,2,23,semi_equipped,False,False,1,0,0,0,175,90,0,False,to_be_done_up
